p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
8.95632681822034e-127	1.11163823851454	0.72	0.289	1.66928019237991e-122	4	Negr1
1.24120998054219e-126	0.61687880208758	0.948	0.534	2.31336716173453e-122	4	Atp1a3
2.94884328095166e-126	1.08270786468118	0.708	0.278	5.4960541070377e-122	4	Gucy1b1
1.58046856318842e-124	0.904342962740818	0.93	0.575	2.94567730807057e-120	4	Psip1
2.91897003398116e-124	1.05546525106381	0.423	0.075	5.44037634933408e-120	4	Hecw1
6.71276005404943e-124	1.00071701351594	0.68	0.244	1.25112421887373e-119	4	Apbb1
7.73055238095135e-124	0.978186114571661	0.73	0.287	1.44082035276171e-119	4	Plk5
1.38924531409609e-123	0.922127117365471	0.366	0.051	2.5892754164123e-119	4	Gm27032
2.13247089703981e-122	1.03008359767536	0.474	0.102	3.9744992579028e-118	4	Zfp804b
2.38858356185676e-122	0.98613491875526	0.612	0.188	4.45184204258862e-118	4	Mdga2
2.78341206417402e-122	0.905915665153278	0.906	0.529	5.18772340520754e-118	4	Hif1a
5.49544833890255e-122	1.02637425052551	0.712	0.283	1.02424166140466e-117	4	Sh3gl2
7.285624719651e-122	1.07021502676587	0.566	0.164	1.35789473524855e-117	4	Podxl2
1.81533559201279e-121	0.953857377618256	0.852	0.47	3.38342247639344e-117	4	Ppp1cc
2.84716309596625e-121	0.896393159750586	0.655	0.224	5.3065425782619e-117	4	Gabrb3
7.66449910999289e-120	0.986174132989226	0.861	0.456	1.42850934412047e-115	4	Gls
1.12969755868701e-119	0.927230181574006	0.916	0.582	2.10553030988085e-115	4	Gpi1
2.73972367145321e-119	1.03710859058921	0.474	0.106	5.10629697885449e-115	4	Rab3c
2.84627912903408e-119	0.957539969105485	0.863	0.505	5.30489504069372e-115	4	Ywhab
1.12189838350048e-118	0.969532231764216	0.523	0.134	2.09099420716819e-114	4	Vipr2
3.68783658193939e-118	0.916925185420801	0.594	0.181	6.87338982141863e-114	4	Pdxp
7.6891645315882e-118	0.862616201365121	0.532	0.144	1.43310648539741e-113	4	Iqsec3
9.70927346868984e-118	0.879738138871018	0.629	0.207	1.80961438909441e-113	4	Zfp385b
6.26563535664701e-117	1.1502629963518	0.287	0.038	1.16778911777187e-112	4	Pcdh17
3.58016972238975e-114	0.916888215853027	0.269	0.023	6.67272032859002e-110	4	Ryr3
7.16116719238621e-114	0.99629359450553	0.559	0.165	1.33469834131694e-109	4	Myo5a
1.0457740653344e-112	0.926841893317739	0.534	0.148	1.94911370297026e-108	4	Plch2
1.18931027791545e-112	0.949430103295719	0.659	0.247	2.21663649597882e-108	4	Prxl2b
2.51916837620287e-112	1.01398441154873	0.746	0.355	4.69522601956691e-108	4	Foxn3
2.55596634981221e-112	0.951375775209617	0.444	0.096	4.76381008278e-108	4	Dusp26
1.02951786989115e-111	0.918373827621596	0.897	0.578	1.91881540590312e-107	4	Prnp
5.65471547451474e-111	0.746607501582657	0.84	0.419	1.05392587014006e-106	4	Stxbp1
1.85803868391373e-110	0.991718806744588	0.432	0.097	3.46301249907841e-106	4	Mfsd4a
2.46531781325555e-110	1.0602831051311	0.499	0.148	4.59485934034569e-106	4	Fscn1
3.38855724119867e-110	0.843224689364465	0.713	0.288	6.31559298614608e-106	4	Pacsin1
4.79462792091493e-110	0.658893275396149	0.812	0.388	8.93622751900124e-106	4	Map1b
5.18894077186488e-110	0.727674757358556	0.465	0.118	9.67114781060176e-106	4	Cacna1h
1.15411836388936e-108	1.29304080479207	0.535	0.184	2.15104580661699e-104	4	Cdr1os
3.5936533708789e-106	0.906820977859377	0.498	0.133	6.69785115264409e-102	4	Camk1d
5.90026252489494e-105	0.908213242970903	0.819	0.47	1.09969092938992e-100	4	Pgrmc1
7.7653506850566e-105	0.83462029762774	0.974	0.773	1.44730606068085e-100	4	Mif
2.2726601903066e-104	0.812602780019648	0.366	0.066	4.23578406269343e-100	4	Insyn2a
2.8357353571525e-104	0.657843851157831	0.898	0.508	5.28524355866083e-100	4	Pcsk1n
6.51480874137116e-104	0.606671404333034	0.897	0.504	1.21423005321676e-99	4	Slc17a7
2.3532601560039e-103	0.932680113494053	0.634	0.234	4.38600627876007e-99	4	Pclo
9.74015845807473e-103	0.98640580318638	0.439	0.115	1.81537073341597e-98	4	Prkcb
1.04829693103095e-102	0.971783690228551	0.433	0.104	1.95381582005548e-98	4	Sptb
3.11155478673842e-102	0.805465363417022	0.909	0.602	5.79931581152307e-98	4	Ndufv3
3.22280193630346e-102	0.987574048656879	0.575	0.193	6.00665824888238e-98	4	Nrep
7.74078166161693e-102	0.896817257010935	0.366	0.067	1.44272688609216e-97	4	Elfn2
1.90612898203247e-101	1.00685610655279	0.572	0.209	3.55264319671212e-97	4	Tmcc3
9.87569985093692e-101	0.817859938561352	0.618	0.224	1.84063293821762e-96	4	Sv2a
2.12360791052925e-100	0.906123970739035	0.403	0.086	3.95798042364441e-96	4	Kcnj9
3.63990745438307e-100	0.897015640281138	0.628	0.237	6.78405951347917e-96	4	Micu3
1.66048948853922e-99	1.07075606169506	0.623	0.244	3.0948203087394e-95	4	Ntm
2.99751226236499e-99	0.908595775092531	0.512	0.153	5.58676335459586e-95	4	Slc25a22
3.3089852129128e-99	0.814917716463736	0.372	0.073	6.16728663982688e-95	4	Fbll1
3.74863358619565e-99	0.918662986897931	0.728	0.349	6.98670327795145e-95	4	Kif1a
4.39151053612847e-99	0.666601245396186	0.633	0.244	8.18489733723624e-95	4	Cacna2d4
1.03454096245071e-98	0.734746046179345	0.619	0.231	1.92817744581564e-94	4	Unc80
9.78379259937998e-98	0.914654270943574	0.403	0.089	1.82350326467244e-93	4	Usp29
1.02286644153243e-97	0.741033933950895	0.901	0.56	1.90641847372814e-93	4	Vamp2
2.25949910348696e-96	0.723089380788403	0.837	0.459	4.21125442907899e-92	4	Gnb5
2.42215460357515e-96	0.966041042184031	0.513	0.164	4.51441175014336e-92	4	Prkce
4.32773694422242e-96	0.645085597420688	1	0.892	8.06603611664175e-92	4	Mgarp
1.09728161212428e-95	0.750428653277304	0.367	0.075	2.04511346867723e-91	4	Syt13
1.21393537029425e-95	0.870310959558069	0.374	0.078	2.26253274315442e-91	4	Dusp5
1.46923299831708e-95	0.985311866219386	0.474	0.16	2.73835646226337e-91	4	Pde4b
2.16472012182369e-95	0.824810035789566	0.819	0.469	4.034605363055e-91	4	Tpd52
1.96615275036687e-94	0.852774013688924	0.502	0.151	3.66451549613377e-90	4	Brsk2
5.38321214664852e-94	1.02898904715059	0.491	0.15	1.00332307989235e-89	4	Dgkh
6.38497039019773e-94	1.45759209944796	0.48	0.145	1.19003078132505e-89	4	Ntng1
1.06964083163564e-93	0.888052922789562	0.458	0.125	1.99359658200251e-89	4	Shank1
2.37961279886208e-93	0.782906554776111	0.56	0.193	4.43512233451915e-89	4	Pgm2l1
3.83729824945332e-93	0.851017969090383	0.433	0.11	7.15195647733111e-89	4	Cadm4
2.46285720018573e-92	0.708279522274371	0.937	0.613	4.59027324970617e-88	4	Ttyh1
3.17207909937236e-92	0.860851419601765	0.479	0.14	5.9121210254102e-88	4	Nyap2
3.67212660377719e-92	0.755033699683505	0.713	0.322	6.84410956411993e-88	4	Rims2
6.21063159550888e-92	0.813491684725849	0.309	0.05	1.15753751677094e-87	4	Tnr
7.14027073629391e-92	0.839684286657071	0.571	0.203	1.33080365983046e-87	4	Olfm1
1.40912828871513e-91	0.93529195102879	0.706	0.394	2.62633330450725e-87	4	Plcb4
3.12073308643979e-91	0.778902684339092	0.71	0.325	5.81642232650648e-87	4	Fyco1
5.11067677127049e-91	0.657772734915855	0.974	0.738	9.52527936629394e-87	4	Purb
1.64433801482119e-90	0.903941755376446	0.641	0.28	3.06471719202374e-86	4	Zcchc18
2.87538457016053e-90	0.860517906482857	0.465	0.137	5.3591417618652e-86	4	Nectin1
3.67093031604731e-90	0.884531218015219	0.719	0.357	6.84187992304898e-86	4	Akap11
4.41196544440395e-90	0.882466561960886	0.772	0.446	8.22302119528007e-86	4	Map7
1.34101841913725e-89	0.743290297713624	0.841	0.484	2.499390129588e-85	4	Rora
1.52769505313601e-89	0.569369838835087	0.407	0.114	2.8473180400349e-85	4	Fstl5
2.36094934412174e-89	0.898138790048035	0.545	0.19	4.40033738757409e-85	4	Lin7a
4.67233982319851e-89	0.874126398572272	0.71	0.357	8.70830696247739e-85	4	Ctbp2
3.59898583098086e-88	0.751162444013699	0.43	0.116	6.70778979178212e-84	4	Otx2os1
4.17361979900609e-88	0.606523444692567	0.996	0.909	7.77879258138756e-84	4	Ckb
5.23602096029841e-88	0.806824987726369	0.55	0.194	9.75889586580418e-84	4	Zfp365
7.83657506379485e-88	0.739747432243373	0.428	0.116	1.46058086039008e-83	4	Crmp1
1.05805141215044e-87	0.869007823186659	0.436	0.12	1.97199622196599e-83	4	Rtn4rl1
1.1290137280158e-87	0.791138640006832	0.571	0.21	2.10425578627584e-83	4	Dnm1
1.1619800193142e-87	0.831389239294382	0.532	0.182	2.1656983599978e-83	4	Ttll7
1.90430430133343e-87	0.865134018438524	0.557	0.211	3.54924235682524e-83	4	Scrn1
2.26349292509486e-87	0.902411746334386	0.618	0.28	4.21869811379181e-83	4	Adgrl2
3.85254882155635e-87	0.813053830475558	0.648	0.279	7.18038049361672e-83	4	Rogdi
5.66971782479689e-87	0.709408513519573	0.455	0.141	1.05672200818564e-82	4	Snhg11
9.33832453824716e-86	0.793465123558184	0.726	0.365	1.74047692743851e-81	4	Atp6v1b2
1.48603898131613e-85	0.734827718766625	0.88	0.569	2.769679453377e-81	4	Ankrd12
1.50099894360128e-85	0.817265576316267	0.422	0.113	2.79756183108407e-81	4	Map6
3.19555248589132e-85	0.904646574835699	0.422	0.119	5.95587072320425e-81	4	Rgs3
9.38299182049174e-85	0.841545936172072	0.686	0.346	1.74880201550325e-80	4	Abhd17a
1.17384898802107e-84	0.938398319037098	0.396	0.114	2.18781974387368e-80	4	Ampd2
1.4431822263426e-84	0.906004976043426	0.521	0.202	2.68980303345734e-80	4	Tecpr1
2.71104965915024e-84	0.599810295954097	0.898	0.563	5.05285435472421e-80	4	Scg5
3.07991780231959e-84	0.55894506740151	0.881	0.53	5.74035079996326e-80	4	App
7.13147274155354e-84	0.787951693365272	0.44	0.126	1.32916388957075e-79	4	Clstn3
1.31854167435206e-83	1.16015507711186	0.73	0.441	2.45749797265737e-79	4	Ndnf
1.58213706685199e-83	0.725530701130694	0.768	0.407	2.94878706519874e-79	4	Hprt
1.04381622968507e-82	0.774349458071101	0.847	0.539	1.94546468888704e-78	4	Hist3h2a
1.10691897809208e-82	0.81916255498338	0.254	0.046	2.06307559136802e-78	4	Dsel
3.35855516424985e-82	0.787472134593611	0.509	0.174	6.25967511512888e-78	4	Srrm3
4.10346785385262e-82	0.87414459692614	0.619	0.289	7.64804338601052e-78	4	Bnip3
1.55125341166713e-81	0.751957365820015	0.39	0.1	2.8912261086652e-77	4	Igsf21
1.77571496329671e-81	0.705555020662385	0.514	0.18	3.30957754859241e-77	4	Lrit1
2.66763474818843e-81	0.709745039944226	0.669	0.304	4.9719376436736e-77	4	Celf4
6.64283819516271e-81	0.72077151116443	0.575	0.225	1.23809218281443e-76	4	Snap91
8.75224145193771e-81	0.812532843082127	0.586	0.241	1.63124276181215e-76	4	Bex4
1.45033113337685e-80	0.825738010215427	0.448	0.137	2.70312716638778e-76	4	Rnf157
3.52007717103441e-80	0.848840838205779	0.459	0.145	6.56071983137393e-76	4	Faim2
6.03859047463033e-80	0.83226319133919	0.823	0.516	1.1254724926616e-75	4	Fam171b
9.0391360826425e-80	0.830157471310129	0.674	0.335	1.68471418308291e-75	4	Tubb2a
9.64075842223647e-80	0.66438548617705	0.884	0.588	1.79684455473643e-75	4	Grina
3.26465542869684e-79	0.699835121719265	0.31	0.061	6.08466478800517e-75	4	Ccsap
4.38209088114417e-79	0.729729791312562	0.361	0.087	8.1673409842765e-75	4	Asic3
1.70305664704245e-78	0.866608924875705	0.455	0.148	3.17415697875771e-74	4	Arhgap31
1.92153416028419e-78	0.584361801820632	0.825	0.474	3.58135536793766e-74	4	Zfp385a
2.63322036923208e-78	0.839459853555179	0.452	0.144	4.90779612417475e-74	4	Btbd8
4.4083427797407e-78	0.804491496560001	0.63	0.29	8.21626927288071e-74	4	Atp6v0a1
6.3280364351655e-78	0.724395897281143	0.27	0.049	1.17941943078615e-73	4	Cntn5
9.03649203290177e-78	0.670871005019491	0.557	0.217	1.68422138509223e-73	4	Eno2
4.44211327180775e-77	0.704670944922891	0.971	0.831	8.27921071599529e-73	4	Calm1
5.15690507394084e-77	0.765630855381802	0.508	0.182	9.61143967681093e-73	4	Snhg14
6.7772971663985e-77	0.797906821801387	0.663	0.322	1.26315264587335e-72	4	Asap2
1.99352824944416e-76	0.827528773428028	0.418	0.123	3.71553795131403e-72	4	Map7d2
1.02214989166515e-75	0.751908614944357	0.338	0.08	1.9050829680855e-71	4	Noct
2.18101913171349e-75	0.847421727840728	0.563	0.243	4.0649834576876e-71	4	Gprasp1
2.22839245923053e-75	0.881777487213116	0.454	0.154	4.15327786551387e-71	4	Stxbp5
2.71999661574935e-75	0.860420301733666	0.527	0.212	5.06952969243363e-71	4	Dusp8
5.19757301929081e-75	0.674271261883347	0.352	0.089	9.68723659335422e-71	4	Ryr2
1.07021714530228e-74	0.834282877626145	0.648	0.326	1.99467071541438e-70	4	Plekhb2
1.61032578151984e-74	0.674986078119454	0.342	0.083	3.00132519159668e-70	4	Pgbd5
2.52095844988972e-74	0.783529198357282	0.483	0.171	4.69856235890446e-70	4	Arhgef9
2.6773115309539e-74	0.683077125581142	0.422	0.129	4.98997323139187e-70	4	Rnf227
3.28499309049702e-74	0.725706585607821	0.41	0.121	6.12257012206835e-70	4	A230057D06Rik
4.22764406283144e-74	0.648986530425615	0.35	0.088	7.87948300430524e-70	4	Neurl1a
5.26901981648343e-74	0.800322220013112	0.486	0.174	9.82039913396182e-70	4	Cacna1d
1.13061169185537e-73	0.738337453482142	0.788	0.478	2.10723407128004e-69	4	Tceal9
3.25458659787241e-73	0.74910790691555	0.739	0.426	6.06589850111459e-69	4	Atp6v1a
6.88984196486954e-72	0.742616432534051	0.474	0.166	1.28412874541239e-67	4	Ppfia2
1.0033891938946e-71	0.777403805087365	0.528	0.212	1.87011677958075e-67	4	Mtcl1
1.33873625938627e-71	0.813982807731753	0.367	0.099	2.49513664024412e-67	4	Csrnp3
1.45466170187271e-71	0.785670768140535	0.483	0.176	2.71119847995036e-67	4	Cyfip2
1.99862823177612e-71	0.699271030749725	0.44	0.144	3.72504329838433e-67	4	Eps8
4.84274714536625e-71	0.810469347044137	0.612	0.322	9.02591212953361e-67	4	Zbtb38
6.52987957413724e-71	0.731849862143532	0.269	0.053	1.2170389550277e-66	4	Ttc9
7.86754972282731e-71	0.760372427043938	0.495	0.187	1.46635391734055e-66	4	Rnf150
1.58285303732431e-70	0.698545810836329	0.799	0.497	2.95012149096506e-66	4	Bex3
2.73747152967703e-70	0.579813706641795	0.251	0.043	5.10209943701205e-66	4	Bend6
9.14385875585297e-70	0.975274162750607	0.408	0.151	1.70423239491588e-65	4	Steap2
2.08637758295414e-69	0.542260108468239	0.506	0.198	3.88859053910992e-65	4	Rd3
6.04556605490333e-69	0.557860351346986	0.67	0.332	1.12677260131288e-64	4	Sv2b
1.97022480858901e-68	0.798551967640229	0.411	0.142	3.67210499824819e-64	4	Slc23a2
2.85850060714635e-68	0.624651669766464	0.793	0.478	5.32767343159937e-64	4	Srpk2
4.03718178838669e-68	0.703635399657723	0.821	0.546	7.52449941719512e-64	4	Gsk3b
8.96240007125662e-68	0.682739445663187	0.354	0.099	1.67041212528081e-63	4	Epha7
1.22986645761336e-67	0.652453117726736	0.686	0.355	2.29222510369979e-63	4	Klc1
1.43360054925533e-67	0.642446374215812	0.393	0.121	2.67194470370209e-63	4	Camk2n2
1.50267347040908e-67	0.735392933584926	0.626	0.311	2.80068281414845e-63	4	Ttc19
1.92321853206801e-67	0.976707544832992	0.47	0.341	3.58449470006836e-63	4	Zeb2
2.23073750749812e-67	0.737173697906924	0.404	0.127	4.15764856647499e-63	4	Elmo1
3.00365098742577e-67	0.580079786884768	0.263	0.053	5.59820471036414e-63	4	Nyx
5.28955979180376e-67	0.656397081638977	0.817	0.522	9.85868153996384e-63	4	Hnrnph1
6.94137462041308e-67	0.714045138178829	0.339	0.089	1.29373340175259e-62	4	Lrrc24
1.52146920881394e-66	0.695237036517623	0.314	0.076	2.83571431138742e-62	4	Sept3
2.56961959133438e-66	0.640264490310789	0.332	0.087	4.78925699432902e-62	4	Tubb4a
3.55211063107748e-66	0.712130158687061	0.65	0.333	6.6204237942022e-62	4	Napa
4.06233541051644e-66	0.717386013035606	0.662	0.361	7.57138073812055e-62	4	Prmt1
1.11304874546832e-65	0.714239246312094	0.401	0.128	2.07450025180386e-61	4	Ackr1
1.97541824365234e-65	0.693455674629863	0.723	0.404	3.68178452251923e-61	4	Slc38a1
3.67835866531476e-65	0.792738820568242	0.495	0.213	6.85572488041366e-61	4	Pde1c
7.12534583554675e-65	0.738759728972742	0.578	0.273	1.3280219568292e-60	4	Tjp2
1.56468805876927e-64	0.674047373241406	0.774	0.472	2.91626560393417e-60	4	Pfkp
7.59358813598413e-64	0.651757757610392	0.45	0.163	1.41529295678472e-59	4	Epb41l3
1.0509891635612e-63	0.650371360289547	0.291	0.067	1.95883360304536e-59	4	Mbp
1.30104999763002e-63	0.683398438591569	0.297	0.07	2.42489698558283e-59	4	Akain1
3.35841464133307e-63	0.623511789038294	0.761	0.439	6.25941320851657e-59	4	Tgfb2
4.22573060568534e-63	0.721113479191922	0.359	0.107	7.87591670287634e-59	4	Tenm4
7.59179508259219e-63	0.737522505620619	0.441	0.164	1.41495876749353e-58	4	Ap3m2
1.08196792769143e-62	1.01545572862671	0.577	0.39	2.01657182363128e-58	4	Six3
2.26437240564573e-61	0.699929454964919	0.299	0.077	4.22033728964251e-57	4	Spred3
8.94438927868804e-61	0.718505778820006	0.488	0.209	1.66705527376188e-56	4	Bscl2
1.65771044663958e-60	0.808435954369084	0.691	0.409	3.08964073044685e-56	4	Gucy1a1
1.80763683390149e-60	0.695148116611868	0.716	0.43	3.36907353102559e-56	4	Chd9
3.82763906597348e-60	0.661934584518202	0.25	0.051	7.13395369116138e-56	4	Tenm2
5.6568603340963e-60	0.649812112273465	0.374	0.12	1.05432562906887e-55	4	Gdap1
6.08586013194891e-60	0.68966490836247	0.382	0.124	1.13428261139264e-55	4	Ppm1e
8.55603159363016e-60	0.633278567642137	0.575	0.271	1.59467316842079e-55	4	Zdhhc17
8.96505039116784e-60	0.572791569492657	0.873	0.649	1.67090609190586e-55	4	Atp5mpl
1.00952093101003e-59	0.668657250852641	0.578	0.274	1.88154511121649e-55	4	Cnrip1
1.09442196478141e-59	0.567115373633851	0.457	0.176	2.0397836579596e-55	4	Mpp6
1.7356370610886e-59	0.752794683543324	0.486	0.211	3.23488035445694e-55	4	Dennd5b
4.49594070857444e-59	0.642701949409715	0.324	0.091	8.37953429264105e-55	4	Cln6
4.74122003222278e-59	0.773208864639955	0.331	0.108	8.83668589605682e-55	4	Stat5b
1.16319078085008e-58	0.615232545617293	0.411	0.145	2.16795497734837e-54	4	Arxes2
2.14914609275376e-58	0.647293781628803	0.306	0.082	4.00557848767445e-54	4	Tagln3
4.33729220183283e-58	0.539425090436253	0.305	0.084	8.08384520577603e-54	4	Cend1
7.72000773356576e-58	0.570124730504432	0.274	0.065	1.43885504138199e-53	4	Tmem229b
1.33853556477923e-57	0.564092336887963	0.263	0.061	2.49476258563553e-53	4	Frrs1l
1.38457309532119e-57	0.878884923404136	0.255	0.065	2.58056733505963e-53	4	Medag
2.3773921076075e-57	0.625108327907145	0.778	0.495	4.43098341015885e-53	4	Pnn
3.00885749547705e-57	0.596320659441764	0.317	0.089	5.60790860007013e-53	4	Serp2
3.49880099259875e-57	0.714678846091184	0.392	0.139	6.52106529000555e-53	4	Hmgb3
3.79652945199372e-57	0.599607142158599	0.739	0.451	7.07597159262589e-53	4	Rnf187
2.20227906847331e-56	0.73085744591343	0.433	0.181	4.10460772782055e-52	4	Frmd4a
2.57686751694025e-56	0.552037436541522	0.884	0.641	4.80276567807323e-52	4	Npm1
3.52785248086598e-56	0.718781988154227	0.444	0.188	6.57521145383801e-52	4	Smap2
6.32931809737942e-56	0.752164076147182	0.451	0.198	1.17965830698958e-51	4	Zfp462
7.55196591455977e-56	0.674641081769566	0.379	0.131	1.40753540715565e-51	4	Inpp4b
1.45211288750171e-55	0.674561113641005	0.578	0.298	2.70644799972568e-51	4	Tulp4
1.77233101918554e-55	0.736721417112708	0.448	0.195	3.30327055355801e-51	4	Camsap2
3.62945393790719e-55	0.58752429959938	0.742	0.46	6.76457624947143e-51	4	Ube2e3
5.08527297718719e-55	0.594530502846927	0.604	0.308	9.47793177488148e-51	4	Hook1
5.3093177436095e-55	0.626656396643366	0.276	0.074	9.89550641053938e-51	4	Adra2c
1.58390118915641e-54	0.724519820690995	0.446	0.188	2.95207503634972e-50	4	C1qtnf12
2.40292877661538e-54	0.59235180224412	0.606	0.31	4.47857865385575e-50	4	Bhlhe41
2.6857517541434e-54	0.767303529911351	0.483	0.236	5.00570411937246e-50	4	Epha4
2.78532149565875e-54	0.556719210603533	0.883	0.64	5.19128220360878e-50	4	Pgk1
3.25577156437659e-54	0.67454269322968	0.452	0.192	6.06810704168508e-50	4	Iqsec1
4.82108218960407e-54	0.612864907151739	0.367	0.124	8.98553298498407e-50	4	Mtfp1
1.43691050559071e-53	0.685363326391787	0.466	0.201	2.67811380031997e-49	4	Tceal5
2.93014468185963e-53	0.658080460311024	0.393	0.15	5.46120365804998e-49	4	Rybp
4.96790382788905e-53	0.55653907658128	0.713	0.425	9.25917915441962e-49	4	Laptm4b
1.31648838194118e-52	0.659315604977097	0.486	0.215	2.45367104626197e-48	4	Chn1
1.32402031116785e-52	0.693241061708382	0.433	0.178	2.46770905595464e-48	4	Hap1
1.37664454937408e-52	0.622534635947023	0.349	0.115	2.56579011112341e-48	4	Soga3
2.04291646682112e-52	0.683158252993485	0.334	0.11	3.80758771086121e-48	4	Sfxn1
2.52308135977633e-52	0.70058709949671	0.364	0.134	4.70251903835112e-48	4	Speg
7.78754501845476e-52	0.561533604057081	0.439	0.178	1.4514426405396e-47	4	Rab3ip
1.1703495302172e-51	0.531523020906997	0.27	0.072	2.18129745441882e-47	4	Syt9
1.44739114684565e-51	0.578373851224355	0.262	0.066	2.69764761949092e-47	4	Tmem35a
1.46074927381482e-51	0.68584973065056	0.368	0.132	2.72254449653606e-47	4	Arfgef3
1.56324926517401e-51	0.661988355924967	0.408	0.162	2.91358398043132e-47	4	Mapk8
1.56853293846423e-51	0.538574630786386	0.818	0.567	2.92343169070963e-47	4	Cisd1
1.8141006601675e-51	0.689915598284638	0.446	0.191	3.38112081042018e-47	4	Amph
2.82090656770874e-51	0.609888638124909	0.332	0.107	5.25760566089555e-47	4	Reep2
4.96512301889246e-51	0.672234179119895	0.64	0.38	9.25399628261177e-47	4	Prrc2b
1.14825241174911e-50	0.601686042392078	0.577	0.302	2.140112845018e-46	4	Ate1
1.25830795433913e-50	0.652379746655759	0.414	0.169	2.34523436529727e-46	4	Ing2
1.36061852731638e-50	0.627133107270104	0.663	0.402	2.53592081121226e-46	4	Mtch1
1.65393234061953e-50	0.651882586323777	0.254	0.063	3.08259909644669e-46	4	Bdnf
2.7214585005162e-50	0.650210472025338	0.466	0.206	5.07225435326209e-46	4	Mpp2
3.07983984338962e-50	0.521209420625009	0.847	0.604	5.74020550010957e-46	4	Cdc42
